p_z,p_n,p_symbol,p_energy,d_z,d_n,d_symbol,bin_en,dn_de,unc_dn_de,dn_de_nu,unc_dn_de_nu,extraction_date
43,56,Tc,142.6836,44,55,Ru,431,0.000000000143275,5.29634e-16,0.0000000374512,0.000000000000112378,2026-07-09
43,56,Tc,142.6836,44,55,Ru,432,0.000000000114368,4.43174e-16,0.0000000374873,0.000000000000112485,2026-07-09
43,56,Tc,142.6836,44,55,Ru,433,0.0000000000885942,3.65491e-16,0.000000037519,0.000000000000112579,2026-07-09
43,56,Tc,142.6836,44,55,Ru,434,0.0000000000660036,2.96427e-16,0.0000000375439,0.000000000000112651,2026-07-09
43,56,Tc,142.6836,44,55,Ru,435,0.0000000000466453,2.35664e-16,0.0000000375578,0.00000000000011269,2026-07-09
43,56,Tc,142.6836,44,55,Ru,436,0.0000000000305688,1.8265e-16,0.0000000375517,0.000000000000112665,2026-07-09
43,56,Tc,142.6836,44,55,Ru,437,0.0000000000178238,1.36516e-16,0.000000037504,0.000000000000112514,2026-07-09
43,56,Tc,142.6836,44,55,Ru,438,0.00000000000845992,9.59799e-17,0.0000000373576,0.000000000000112092,2026-07-09
43,56,Tc,142.6836,44,55,Ru,439,0.00000000000252628,5.93115e-17,0.0000000369577,0.000000000000110955,2026-07-09
43,56,Tc,142.6836,44,55,Ru,440,0.0000000000000702491,2.44083e-17,0.0000000368883,0.000000000000110685,2026-07-09
43,56,Tc,142.6836,44,55,Ru,440.2,0,0,0.0000000369141,0.000000000000110742,2026-07-09

