energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
511,,193.46,0.08,,,,,,,,,,9,9,F,,0,,1+,109.77,,5,m,6586.2,3,EC+B+,100,,1655.9,5,8,10,O,31-OCT-1994,TILLEY and  WELLER and  CHEVES and  CHASTELER,2026-07-09

