p_z,p_n,p_symbol,p_energy,d_z,d_n,d_symbol,bin_en,dn_de,unc_dn_de,dn_de_nu,unc_dn_de_nu,extraction_date
53,78,I,0,54,77,Xe,640,0.0000020611,0.00000000185521,0.0000072897,0.00000000656104,2026-07-09
53,78,I,0,54,77,Xe,642,0.00000202552,0.00000000182319,0.000007301,0.00000000657121,2026-07-09
53,78,I,0,54,77,Xe,644,0.00000198997,0.00000000179121,0.00000731225,0.00000000658134,2026-07-09
53,78,I,0,54,77,Xe,646,0.00000195445,0.00000000175924,0.00000732346,0.00000000659143,2026-07-09
53,78,I,0,54,77,Xe,648,0.00000191897,0.00000000172732,0.00000733463,0.00000000660148,2026-07-09
53,78,I,0,54,77,Xe,650,0.00000188354,0.00000000169544,0.00000734575,0.00000000661149,2026-07-09
53,78,I,0,54,77,Xe,652,0.00000184815,0.0000000016636,0.00000735682,0.00000000662146,2026-07-09
53,78,I,0,54,77,Xe,654,0.00000181282,0.00000000163181,0.00000736785,0.00000000663138,2026-07-09
53,78,I,0,54,77,Xe,656,0.00000177755,0.00000000160007,0.00000737884,0.00000000664127,2026-07-09
53,78,I,0,54,77,Xe,658,0.00000174235,0.0000000015684,0.00000738978,0.00000000665112,2026-07-09
53,78,I,0,54,77,Xe,660,0.00000170723,0.0000000015368,0.00000740068,0.00000000666093,2026-07-09
53,78,I,0,54,77,Xe,662,0.00000167219,0.00000000150527,0.00000741153,0.0000000066707,2026-07-09
53,78,I,0,54,77,Xe,664,0.00000163725,0.00000000147383,0.00000742233,0.00000000668042,2026-07-09
53,78,I,0,54,77,Xe,666,0.0000016024,0.00000000144248,0.0000074331,0.00000000669011,2026-07-09
53,78,I,0,54,77,Xe,668,0.00000156766,0.00000000141122,0.00000744381,0.00000000669975,2026-07-09
53,78,I,0,54,77,Xe,670,0.00000153303,0.00000000138006,0.00000745449,0.00000000670936,2026-07-09
53,78,I,0,54,77,Xe,672,0.00000149852,0.00000000134901,0.00000746512,0.00000000671893,2026-07-09
53,78,I,0,54,77,Xe,674,0.00000146414,0.00000000131808,0.0000074757,0.00000000672845,2026-07-09
53,78,I,0,54,77,Xe,676,0.0000014299,0.00000000128727,0.00000748624,0.00000000673794,2026-07-09
53,78,I,0,54,77,Xe,678,0.0000013958,0.00000000125659,0.00000749674,0.00000000674739,2026-07-09
53,78,I,0,54,77,Xe,680,0.00000136185,0.00000000122605,0.00000750719,0.0000000067568,2026-07-09
53,78,I,0,54,77,Xe,682,0.00000132807,0.00000000119565,0.0000075176,0.00000000676617,2026-07-09
53,78,I,0,54,77,Xe,684,0.00000129445,0.00000000116541,0.00000752797,0.0000000067755,2026-07-09
53,78,I,0,54,77,Xe,686,0.00000126102,0.00000000113533,0.00000753829,0.00000000678479,2026-07-09
53,78,I,0,54,77,Xe,688,0.00000122777,0.00000000110541,0.00000754858,0.00000000679405,2026-07-09
53,78,I,0,54,77,Xe,690,0.00000119472,0.00000000107568,0.00000755882,0.00000000680327,2026-07-09
53,78,I,0,54,77,Xe,692,0.00000116187,0.00000000104613,0.00000756902,0.00000000681245,2026-07-09
53,78,I,0,54,77,Xe,694,0.00000112923,0.00000000101676,0.00000757917,0.00000000682158,2026-07-09
53,78,I,0,54,77,Xe,696,0.00000109682,0.000000000987604,0.00000758929,0.00000000683069,2026-07-09
53,78,I,0,54,77,Xe,698,0.00000106464,0.000000000958654,0.00000759936,0.00000000683976,2026-07-09
53,78,I,0,54,77,Xe,700,0.00000103271,0.000000000929929,0.0000076094,0.00000000684879,2026-07-09
53,78,I,0,54,77,Xe,702,0.00000100103,0.000000000901429,0.0000076194,0.00000000685779,2026-07-09
53,78,I,0,54,77,Xe,704,0.000000969608,0.000000000873161,0.00000762936,0.00000000686676,2026-07-09
53,78,I,0,54,77,Xe,706,0.000000938461,0.000000000845141,0.00000763928,0.00000000687569,2026-07-09
53,78,I,0,54,77,Xe,708,0.000000907596,0.000000000817376,0.00000764916,0.00000000688458,2026-07-09
53,78,I,0,54,77,Xe,710,0.000000877025,0.000000000789875,0.00000765901,0.00000000689345,2026-07-09
53,78,I,0,54,77,Xe,712,0.000000846758,0.000000000762648,0.00000766883,0.00000000690228,2026-07-09
53,78,I,0,54,77,Xe,714,0.000000816805,0.000000000735704,0.00000767861,0.00000000691109,2026-07-09
53,78,I,0,54,77,Xe,716,0.000000787178,0.000000000709054,0.00000768835,0.00000000691985,2026-07-09
53,78,I,0,54,77,Xe,718,0.000000757887,0.000000000682706,0.00000769807,0.0000000069286,2026-07-09
53,78,I,0,54,77,Xe,720,0.000000728943,0.000000000656671,0.00000770775,0.00000000693732,2026-07-09
53,78,I,0,54,77,Xe,722,0.000000700359,0.00000000063096,0.00000771741,0.00000000694601,2026-07-09
53,78,I,0,54,77,Xe,724,0.000000672145,0.000000000605583,0.00000772703,0.00000000695467,2026-07-09
53,78,I,0,54,77,Xe,726,0.000000644314,0.00000000058055,0.00000773663,0.00000000696331,2026-07-09
53,78,I,0,54,77,Xe,728,0.000000616876,0.000000000555871,0.0000077462,0.00000000697192,2026-07-09
53,78,I,0,54,77,Xe,730,0.000000589845,0.000000000531559,0.00000775575,0.00000000698052,2026-07-09
53,78,I,0,54,77,Xe,732,0.000000563232,0.000000000507624,0.00000776528,0.0000000069891,2026-07-09
53,78,I,0,54,77,Xe,734,0.000000537049,0.000000000484076,0.00000777478,0.00000000699765,2026-07-09
53,78,I,0,54,77,Xe,736,0.00000051131,0.000000000460927,0.00000778427,0.00000000700619,2026-07-09
53,78,I,0,54,77,Xe,738,0.000000486027,0.00000000043819,0.00000779373,0.00000000701471,2026-07-09
53,78,I,0,54,77,Xe,740,0.000000461212,0.000000000415874,0.00000780318,0.00000000702321,2026-07-09
53,78,I,0,54,77,Xe,742,0.00000043688,0.000000000393993,0.00000781262,0.00000000703171,2026-07-09
53,78,I,0,54,77,Xe,744,0.000000413042,0.000000000372556,0.00000782204,0.00000000704019,2026-07-09
53,78,I,0,54,77,Xe,746,0.000000389713,0.000000000351579,0.00000783144,0.00000000704865,2026-07-09
53,78,I,0,54,77,Xe,748,0.000000366906,0.000000000331071,0.00000784083,0.0000000070571,2026-07-09
53,78,I,0,54,77,Xe,750,0.000000344634,0.000000000311045,0.00000785021,0.00000000706555,2026-07-09
53,78,I,0,54,77,Xe,752,0.000000322913,0.000000000291516,0.00000785958,0.00000000707398,2026-07-09
53,78,I,0,54,77,Xe,754,0.000000301755,0.000000000272493,0.00000786893,0.0000000070824,2026-07-09
53,78,I,0,54,77,Xe,756,0.000000281175,0.000000000253991,0.00000787827,0.0000000070908,2026-07-09
53,78,I,0,54,77,Xe,758,0.000000261188,0.000000000236024,0.0000078876,0.0000000070992,2026-07-09
53,78,I,0,54,77,Xe,760,0.000000241808,0.000000000218602,0.0000078969,0.00000000710757,2026-07-09
53,78,I,0,54,77,Xe,762,0.00000022305,0.000000000201741,0.00000790619,0.00000000711593,2026-07-09
53,78,I,0,54,77,Xe,764,0.000000204929,0.000000000185454,0.00000791545,0.00000000712427,2026-07-09
53,78,I,0,54,77,Xe,766,0.000000187461,0.000000000169755,0.00000792468,0.00000000713258,2026-07-09
53,78,I,0,54,77,Xe,768,0.00000017066,0.000000000154656,0.00000793386,0.00000000714084,2026-07-09
53,78,I,0,54,77,Xe,770,0.000000154543,0.000000000140174,0.000007943,0.00000000714907,2026-07-09
53,78,I,0,54,77,Xe,772,0.000000139124,0.00000000012632,0.00000795207,0.00000000715723,2026-07-09
53,78,I,0,54,77,Xe,774,0.000000124421,0.00000000011311,0.00000796106,0.00000000716532,2026-07-09
53,78,I,0,54,77,Xe,776,0.000000110448,0.000000000100559,0.00000796994,0.00000000717331,2026-07-09
53,78,I,0,54,77,Xe,778,0.0000000972235,0.0000000000886808,0.0000079787,0.0000000071812,2026-07-09
53,78,I,0,54,77,Xe,780,0.0000000847624,0.0000000000774904,0.00000798729,0.00000000718893,2026-07-09
53,78,I,0,54,77,Xe,782,0.0000000730819,0.0000000000670029,0.00000799569,0.00000000719649,2026-07-09
53,78,I,0,54,77,Xe,784,0.0000000621989,0.0000000000572334,0.00000800383,0.00000000720381,2026-07-09
53,78,I,0,54,77,Xe,786,0.0000000521304,0.0000000000481971,0.00000801167,0.00000000721087,2026-07-09
53,78,I,0,54,77,Xe,788,0.0000000428936,0.0000000000399093,0.00000801914,0.00000000721759,2026-07-09
53,78,I,0,54,77,Xe,790,0.0000000345058,0.0000000000323853,0.00000802614,0.00000000722388,2026-07-09
53,78,I,0,54,77,Xe,792,0.0000000269848,0.0000000000256405,0.00000803255,0.00000000722964,2026-07-09
53,78,I,0,54,77,Xe,794,0.000000020348,0.0000000000196894,0.00000803819,0.00000000723471,2026-07-09
53,78,I,0,54,77,Xe,796,0.0000000146134,0.0000000000145461,0.00000804278,0.00000000723883,2026-07-09
53,78,I,0,54,77,Xe,798,0.00000000979899,0.0000000000102218,0.00000804573,0.00000000724146,2026-07-09
53,78,I,0,54,77,Xe,800,0.0000000059227,0.00000000000672129,0.0000080457,0.0000000072414,2026-07-09
53,78,I,0,54,77,Xe,802,0.00000000300259,0.00000000000403187,0.00000803924,0.00000000723551,2026-07-09
53,78,I,0,54,77,Xe,804,0.00000000105657,0.00000000000209093,0.00000801957,0.0000000072177,2026-07-09
53,78,I,0,54,77,Xe,806,0.000000000101998,0.000000000000710846,0.00000815466,0.00000000877296,2026-07-09
53,78,I,0,54,77,Xe,806.9,0,0,0.00000826595,0.00000000933117,2026-07-09

