nuclide	particle	bin_energy_keV	bin_energy_MeV	dn_dE_per_decay_per_keV	dn_dE_per_decay_per_MeV	unc_dn_dE_per_decay_per_keV	nu_dn_dE_per_decay_per_keV	nu_unc_dn_dE_per_decay_per_keV	parent_energy_keV	daughter	source
I-131	beta-	114	0.114	0.00297396	2.97396	0.0000205036	0.000520888	0.00000293386	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	116	0.116	0.00296211	2.96211	0.0000204558	0.000536984	0.00000302598	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	118	0.118	0.00295015	2.95015	0.0000204071	0.000553243	0.00000311912	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	120	0.12	0.00293809	2.93809	0.0000203575	0.000569662	0.00000321325	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	122	0.122	0.00292591	2.92591	0.0000203071	0.000586235	0.00000330835	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	124	0.124	0.00291364	2.91364	0.0000202558	0.000602963	0.00000340441	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	126	0.126	0.00290126	2.90126	0.0000202037	0.000619838	0.00000350141	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	128	0.128	0.00288878	2.88878	0.0000201507	0.00063686	0.00000359933	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	130	0.13	0.0028762	2.8762	0.0000200968	0.000654021	0.00000369815	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	132	0.132	0.00286352	2.86352	0.0000200421	0.000671323	0.00000379785	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	134	0.134	0.00285074	2.85074	0.0000199865	0.000688758	0.00000389842	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	136	0.136	0.00283787	2.83787	0.0000199302	0.000706327	0.00000399984	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	138	0.138	0.00282491	2.82491	0.0000198729	0.000724022	0.00000410209	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	140	0.14	0.00281184	2.81184	0.0000198148	0.000741842	0.00000420514	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	142	0.142	0.00279868	2.79868	0.0000197558	0.000759782	0.00000430899	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	144	0.144	0.00278545	2.78545	0.0000196961	0.00077784	0.00000441362	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	146	0.146	0.00277211	2.77211	0.0000196354	0.000796014	0.00000451901	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	148	0.148	0.00275869	2.75869	0.000019574	0.000814299	0.00000462513	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	150	0.15	0.00274519	2.74519	0.0000195117	0.000832691	0.00000473198	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	152	0.152	0.0027316	2.7316	0.0000194486	0.000851188	0.00000483954	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	154	0.154	0.00271793	2.71793	0.0000193847	0.000869785	0.00000494778	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	156	0.156	0.00270418	2.70418	0.0000193199	0.000888481	0.00000505669	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	158	0.158	0.00269035	2.69035	0.0000192544	0.000907273	0.00000516626	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	160	0.16	0.00267645	2.67645	0.0000191879	0.000926156	0.00000527647	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	162	0.162	0.00266247	2.66247	0.0000191208	0.000945127	0.0000053873	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	164	0.164	0.00264841	2.64841	0.0000190527	0.000964185	0.00000549873	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	166	0.166	0.00263429	2.63429	0.0000189839	0.000983323	0.00000561074	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	168	0.168	0.0026201	2.6201	0.0000189144	0.00100254	0.00000572333	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	170	0.17	0.00260584	2.60584	0.000018844	0.00102184	0.00000583646	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	172	0.172	0.00259151	2.59151	0.0000187728	0.00104121	0.00000595014	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	174	0.174	0.00257712	2.57712	0.0000187009	0.00106064	0.00000606433	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	176	0.176	0.00256268	2.56268	0.0000186281	0.00108015	0.00000617902	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	178	0.178	0.00254817	2.54817	0.0000185546	0.00109972	0.00000629421	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	180	0.18	0.00253361	2.53361	0.0000184804	0.00111935	0.00000640986	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	182	0.182	0.00251899	2.51899	0.0000184054	0.00113904	0.00000652596	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	184	0.184	0.00250432	2.50432	0.0000183297	0.00115879	0.00000664252	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	186	0.186	0.0024896	2.4896	0.0000182531	0.00117858	0.00000675948	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	188	0.188	0.00247483	2.47483	0.0000181759	0.00119843	0.00000687685	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	190	0.19	0.00246002	2.46002	0.0000180979	0.00121832	0.00000699461	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	192	0.192	0.00244516	2.44516	0.0000180192	0.00123826	0.00000711275	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	194	0.194	0.00243026	2.43026	0.0000179397	0.00125824	0.00000723124	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	196	0.196	0.00241532	2.41532	0.0000178595	0.00127826	0.00000735008	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	198	0.198	0.00240035	2.40035	0.0000177787	0.00129832	0.00000746924	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	200	0.2	0.00238534	2.38534	0.0000176971	0.0013184	0.00000758872	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	202	0.202	0.0023703	2.3703	0.0000176148	0.00133852	0.00000770848	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	204	0.204	0.00235523	2.35523	0.0000175319	0.00135867	0.00000782854	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	206	0.206	0.00234013	2.34013	0.0000174482	0.00137884	0.00000794886	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	208	0.208	0.00232501	2.32501	0.0000173639	0.00139903	0.00000806942	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	210	0.21	0.00230987	2.30987	0.0000172789	0.00141924	0.00000819022	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	212	0.212	0.0022947	2.2947	0.0000171933	0.00143947	0.00000831124	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	214	0.214	0.00227952	2.27952	0.000017107	0.00145971	0.00000843247	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	216	0.216	0.00226433	2.26433	0.0000170201	0.00147997	0.00000855388	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	218	0.218	0.00224913	2.24913	0.0000169325	0.00150023	0.00000867548	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	220	0.22	0.00223391	2.23391	0.0000168442	0.00152049	0.00000879719	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	222	0.222	0.00221869	2.21869	0.0000167554	0.00154077	0.00000891915	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	224	0.224	0.00220346	2.20346	0.0000166659	0.00156103	0.00000904118	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	226	0.226	0.00218823	2.18823	0.0000165758	0.00158129	0.00000916327	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	228	0.228	0.002173	2.173	0.0000164852	0.00160155	0.00000928557	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	230	0.23	0.00215778	2.15778	0.0000163939	0.00162178	0.00000940786	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	232	0.232	0.00214256	2.14256	0.0000163021	0.00164201	0.00000953027	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	234	0.234	0.00212736	2.12736	0.0000162097	0.00166222	0.00000965274	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	236	0.236	0.00211217	2.11217	0.0000161167	0.0016824	0.00000977526	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	238	0.238	0.00209698	2.09698	0.0000160231	0.00170255	0.00000989783	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	240	0.24	0.00208182	2.08182	0.000015929	0.00172264	0.0000100204	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	242	0.242	0.00206667	2.06667	0.0000158344	0.00174267	0.000010143	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	244	0.244	0.00205156	2.05156	0.0000157392	0.00176253	0.0000102655	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	246	0.246	0.00203647	2.03647	0.0000156435	0.00178271	0.0000103882	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	248	0.248	0.0020214	2.0214	0.0000155473	0.0016001	0.0000105103	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	250	0.25	0.00200635	2.00635	0.0000154507	0.00161824	0.0000106327	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	252	0.252	0.00199126	1.99126	0.0000153534	0.00163636	0.0000107551	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	254	0.254	0.00197616	1.97616	0.0000152557	0.00165446	0.0000108774	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	256	0.256	0.00196104	1.96104	0.0000151576	0.00167252	0.0000109996	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	258	0.258	0.00194591	1.94591	0.000015059	0.00169057	0.0000111217	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	260	0.26	0.00193077	1.93077	0.0000149599	0.00170859	0.0000112437	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	262	0.262	0.00191561	1.91561	0.0000148603	0.00172659	0.0000113656	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	264	0.264	0.00190045	1.90045	0.0000147603	0.00174454	0.0000114873	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	266	0.266	0.00188528	1.88528	0.0000146599	0.00176248	0.0000116089	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	268	0.268	0.00187011	1.87011	0.0000145591	0.00178036	0.0000117302	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	270	0.27	0.00185494	1.85494	0.0000144579	0.00179822	0.0000118514	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	272	0.272	0.00183977	1.83977	0.0000143562	0.00181604	0.0000119725	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	274	0.274	0.00182461	1.82461	0.0000142542	0.00183382	0.0000120933	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	276	0.276	0.00180945	1.80945	0.0000141518	0.00185155	0.0000122138	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	278	0.278	0.00179429	1.79429	0.0000140491	0.00186924	0.0000123342	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	280	0.28	0.00177915	1.77915	0.0000139459	0.0018869	0.0000124543	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	282	0.282	0.00176402	1.76402	0.0000138424	0.00190449	0.0000125741	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	284	0.284	0.00174891	1.74891	0.0000137386	0.00192205	0.0000126938	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	286	0.286	0.00173381	1.73381	0.0000136345	0.00193955	0.0000128131	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	288	0.288	0.00171873	1.71873	0.00001353	0.001957	0.0000129321	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	290	0.29	0.00170368	1.70368	0.0000134252	0.00197439	0.0000130508	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	292	0.292	0.00168865	1.68865	0.0000133202	0.00199173	0.0000131692	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	294	0.294	0.00167364	1.67364	0.0000132148	0.002009	0.0000132873	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	296	0.296	0.00165866	1.65866	0.0000131092	0.00202621	0.000013405	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	298	0.298	0.00164372	1.64372	0.0000130033	0.00204334	0.0000135224	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	300	0.3	0.00162882	1.62882	0.0000128972	0.00206037	0.0000136394	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	302	0.302	0.00161395	1.61395	0.0000127908	0.0020774	0.0000137561	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	304	0.304	0.00159912	1.59912	0.0000126842	0.00204543	0.0000138723	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	306	0.306	0.00158432	1.58432	0.0000125773	0.00206201	0.0000139882	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	308	0.308	0.00156957	1.56957	0.0000124703	0.00207852	0.0000141037	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	310	0.31	0.00155484	1.55484	0.0000123631	0.00209495	0.0000142187	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	312	0.312	0.00154016	1.54016	0.0000122557	0.0021113	0.0000143333	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	314	0.314	0.00152552	1.52552	0.0000121481	0.00212758	0.0000144475	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	316	0.316	0.00151091	1.51091	0.0000120404	0.00214376	0.0000145612	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	318	0.318	0.00149637	1.49637	0.0000119325	0.00215986	0.0000146745	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	320	0.32	0.00148186	1.48186	0.0000118245	0.00217585	0.0000147873	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	322	0.322	0.00146741	1.46741	0.0000117163	0.00219174	0.0000148996	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	324	0.324	0.00145301	1.45301	0.0000116081	0.00220751	0.0000150114	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	326	0.326	0.00143867	1.43867	0.0000114997	0.00222312	0.0000151226	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	328	0.328	0.00142439	1.42439	0.0000113912	0.00223851	0.0000152334	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	330	0.33	0.00141016	1.41016	0.0000112827	0.00225347	0.0000153435	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	332	0.332	0.00139601	1.39601	0.0000111741	0.00226919	0.0000154606	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	334	0.334	0.00138191	1.38191	0.0000110654	0.00179633	0.0000155533	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	336	0.336	0.00136784	1.36784	0.0000109568	0.00180914	0.0000156619	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	338	0.338	0.00135374	1.35374	0.0000108481	0.00182188	0.0000157699	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	340	0.34	0.00133963	1.33963	0.0000107393	0.00183456	0.0000158774	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	342	0.342	0.0013255	1.3255	0.0000106306	0.00184718	0.0000159844	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	344	0.344	0.00131136	1.31136	0.0000105218	0.00185975	0.0000160907	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	346	0.346	0.0012972	1.2972	0.0000104131	0.00187224	0.0000161965	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	348	0.348	0.00128304	1.28304	0.0000103045	0.00188466	0.0000163015	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	350	0.35	0.00126887	1.26887	0.0000101959	0.00189702	0.0000164061	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	352	0.352	0.00125469	1.25469	0.0000100874	0.00190931	0.0000165099	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	354	0.354	0.0012405	1.2405	0.00000997883	0.00192154	0.0000166132	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	356	0.356	0.0012263	1.2263	0.00000987043	0.00193369	0.0000167158	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	358	0.358	0.00121211	1.21211	0.00000976215	0.00194577	0.0000168177	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	360	0.36	0.00119791	1.19791	0.000009654	0.00195778	0.000016919	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	362	0.362	0.00118371	1.18371	0.0000095459	0.00196972	0.0000170196	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	364	0.364	0.00116951	1.16951	0.00000943802	0.00198159	0.0000171196	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	366	0.366	0.00115531	1.15531	0.00000933026	0.00199338	0.0000172189	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	368	0.368	0.00114112	1.14112	0.00000922263	0.00200509	0.0000173174	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	370	0.37	0.00112693	1.12693	0.00000911522	0.00201673	0.0000174152	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	372	0.372	0.00111276	1.11276	0.00000900802	0.0020283	0.0000175124	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	374	0.374	0.00109859	1.09859	0.00000890103	0.00203978	0.0000176089	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	376	0.376	0.00108443	1.08443	0.00000879418	0.00205118	0.0000177045	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	378	0.378	0.00107028	1.07028	0.00000868762	0.0020625	0.0000177995	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	380	0.38	0.00105614	1.05614	0.00000858128	0.00207374	0.0000178937	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	382	0.382	0.00104203	1.04203	0.00000847523	0.0020849	0.0000179872	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	384	0.384	0.00102793	1.02793	0.00000836949	0.00209598	0.00001808	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	386	0.386	0.00101384	1.01384	0.00000826396	0.00210697	0.0000181719	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	388	0.388	0.000999779	0.999779	0.00000815875	0.00211787	0.0000182631	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	390	0.39	0.000985737	0.985737	0.00000805385	0.0021287	0.0000183535	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	392	0.392	0.000971718	0.971718	0.00000794928	0.00213943	0.0000184431	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	394	0.394	0.000957725	0.957725	0.00000784505	0.00215007	0.0000185319	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	396	0.396	0.000943758	0.943758	0.00000774118	0.00216064	0.00001862	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	398	0.398	0.00092982	0.92982	0.00000763767	0.00217111	0.0000187072	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	400	0.4	0.000915912	0.915912	0.00000753455	0.00218149	0.0000187937	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	402	0.402	0.000902035	0.902035	0.00000743181	0.00219178	0.0000188793	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	404	0.404	0.000888193	0.888193	0.00000732949	0.00220198	0.000018964	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	406	0.406	0.000874386	0.874386	0.00000722759	0.00221209	0.000019048	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	408	0.408	0.000860614	0.860614	0.00000712612	0.00222211	0.0000191312	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	410	0.41	0.000846882	0.846882	0.0000070251	0.00223202	0.0000192134	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	412	0.412	0.000833191	0.833191	0.00000692454	0.00224185	0.0000192948	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	414	0.414	0.000819541	0.819541	0.00000682445	0.00225158	0.0000193754	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	416	0.416	0.000805936	0.805936	0.00000672485	0.00226122	0.0000194551	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	418	0.418	0.000792376	0.792376	0.00000662576	0.00227076	0.000019534	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	420	0.42	0.000778863	0.778863	0.00000652717	0.00228021	0.000019612	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	422	0.422	0.0007654	0.7654	0.00000642912	0.00228955	0.0000196891	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	424	0.424	0.000751988	0.751988	0.00000633161	0.00229881	0.0000197654	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	426	0.426	0.000738629	0.738629	0.00000623465	0.00230795	0.0000198407	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	428	0.428	0.000725324	0.725324	0.00000613825	0.002317	0.0000199152	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	430	0.43	0.000712076	0.712076	0.00000604243	0.00232596	0.0000199888	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	432	0.432	0.000698886	0.698886	0.00000594721	0.0023348	0.0000200614	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	434	0.434	0.000685755	0.685755	0.00000585258	0.00234355	0.0000201332	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	436	0.436	0.000672687	0.672687	0.00000575857	0.0023522	0.0000202041	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	438	0.438	0.000659683	0.659683	0.00000566519	0.00236074	0.000020274	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	440	0.44	0.000646745	0.646745	0.00000557246	0.00236918	0.0000203431	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	442	0.442	0.000633874	0.633874	0.00000548037	0.00237753	0.0000204113	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	444	0.444	0.000621071	0.621071	0.00000538893	0.00238576	0.0000204785	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	446	0.446	0.000608341	0.608341	0.00000529818	0.00239389	0.0000205448	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	448	0.448	0.000595684	0.595684	0.00000520812	0.00240192	0.0000206102	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	450	0.45	0.000583101	0.583101	0.00000511874	0.00240984	0.0000206746	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	452	0.452	0.000570596	0.570596	0.00000503008	0.00241767	0.0000207382	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	454	0.454	0.000558169	0.558169	0.00000494212	0.00242538	0.0000208008	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	456	0.456	0.000545824	0.545824	0.0000048549	0.00243298	0.0000208624	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	458	0.458	0.00053356	0.53356	0.00000476841	0.00244048	0.0000209232	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	460	0.46	0.000521383	0.521383	0.00000468267	0.00244787	0.000020983	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	462	0.462	0.00050929	0.50929	0.00000459767	0.00245515	0.0000210418	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	464	0.464	0.000497288	0.497288	0.00000451344	0.00246233	0.0000210997	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	466	0.466	0.000485375	0.485375	0.00000442998	0.0024694	0.0000211567	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	468	0.468	0.000473555	0.473555	0.0000043473	0.00247636	0.0000212127	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	470	0.47	0.00046183	0.46183	0.0000042654	0.00248322	0.0000212678	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	472	0.472	0.0004502	0.4502	0.0000041843	0.00248997	0.000021322	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	474	0.474	0.000438669	0.438669	0.00000410398	0.00249661	0.0000213752	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	476	0.476	0.00042724	0.42724	0.00000402447	0.00250314	0.0000214275	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	478	0.478	0.000415912	0.415912	0.00000394577	0.00250956	0.0000214788	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	480	0.48	0.000404688	0.404688	0.00000386787	0.00251587	0.0000215292	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	482	0.482	0.000393572	0.393572	0.0000037908	0.00252206	0.0000215786	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	484	0.484	0.000382564	0.382564	0.00000371454	0.00252815	0.0000216271	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	486	0.486	0.000371666	0.371666	0.00000363909	0.00253414	0.0000216746	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	488	0.488	0.000360882	0.360882	0.00000356447	0.00254001	0.0000217212	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	490	0.49	0.000350212	0.350212	0.00000349066	0.00254578	0.0000217688	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	492	0.492	0.000339659	0.339659	0.00000341768	0.00255144	0.0000218208	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	494	0.494	0.000329225	0.329225	0.00000334551	0.00255698	0.0000218717	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	496	0.496	0.000318912	0.318912	0.00000327416	0.00256242	0.0000219218	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	498	0.498	0.000308722	0.308722	0.00000320362	0.00256775	0.0000219709	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	500	0.5	0.000298657	0.298657	0.00000313405	0.00257297	0.0000220192	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	502	0.502	0.000288719	0.288719	0.00000306528	0.00257808	0.0000220665	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	504	0.504	0.000278911	0.278911	0.00000299731	0.00258309	0.0000221128	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	506	0.506	0.000269235	0.269235	0.00000293015	0.00258798	0.0000221582	0	Xe	IAEA LiveChart bin_beta Betashape
I-131	beta-	508	0.508	0.000259693	0.259693	0.00000286377	0.00259277	0.0000222026	0	Xe	IAEA LiveChart bin_beta Betashape
