nuclide	particle	bin_energy_keV	bin_energy_MeV	dn_dE_per_decay_per_keV	dn_dE_per_decay_per_MeV	unc_dn_dE_per_decay_per_keV	nu_dn_dE_per_decay_per_keV	nu_unc_dn_dE_per_decay_per_keV	parent_energy_keV	daughter	source
Tc-99m	beta-	221	0.221	7.13179e-08	7.13179e-05	0.000000000000237894	1.25564e-07	0.000000000000501897	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	222	0.222	7.06529e-08	7.06529e-05	0.000000000000235122	1.26241e-07	0.000000000000504824	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	223	0.223	6.9989e-08	6.9989e-05	0.00000000000023236	1.26917e-07	0.000000000000507747	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	224	0.224	6.93261e-08	6.93261e-05	0.000000000000229607	1.27591e-07	0.000000000000510662	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	225	0.225	6.86643e-08	6.86643e-05	0.000000000000226865	1.28263e-07	0.000000000000513572	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	226	0.226	6.80037e-08	6.80037e-05	0.000000000000224132	1.28932e-07	0.000000000000516471	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	227	0.227	6.73442e-08	6.73442e-05	0.00000000000022141	1.29601e-07	0.000000000000519371	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	228	0.228	6.6686e-08	6.6686e-05	0.000000000000218698	1.30266e-07	0.00000000000052226	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	229	0.229	6.60289e-08	6.60289e-05	0.000000000000215997	1.30932e-07	0.000000000000525148	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	230	0.23	6.53732e-08	6.53732e-05	0.000000000000213307	1.31594e-07	0.000000000000528027	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	231	0.231	6.47188e-08	6.47188e-05	0.000000000000210628	1.32254e-07	0.000000000000530896	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	232	0.232	6.40657e-08	6.40657e-05	0.00000000000020796	1.32913e-07	0.000000000000533764	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	233	0.233	6.3414e-08	6.3414e-05	0.000000000000205304	1.33569e-07	0.000000000000536622	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	234	0.234	6.27639e-08	6.27639e-05	0.00000000000020266	1.34224e-07	0.000000000000539475	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	235	0.235	6.21151e-08	6.21151e-05	0.000000000000200027	1.34876e-07	0.000000000000542318	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	236	0.236	6.14678e-08	6.14678e-05	0.000000000000197407	1.35527e-07	0.000000000000545155	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	237	0.237	6.08222e-08	6.08222e-05	0.000000000000194799	1.36175e-07	0.000000000000547988	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	238	0.238	6.0178e-08	6.0178e-05	0.000000000000192204	1.36821e-07	0.00000000000055081	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	239	0.239	5.95356e-08	5.95356e-05	0.000000000000189621	1.37466e-07	0.000000000000553627	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	240	0.24	5.88947e-08	5.88947e-05	0.000000000000187052	1.38108e-07	0.000000000000556439	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	241	0.241	5.82556e-08	5.82556e-05	0.000000000000184495	1.38748e-07	0.000000000000559241	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	242	0.242	5.76182e-08	5.76182e-05	0.000000000000181953	1.39386e-07	0.000000000000562032	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	243	0.243	5.69826e-08	5.69826e-05	0.000000000000179424	1.40021e-07	0.000000000000564819	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	244	0.244	5.63489e-08	5.63489e-05	0.000000000000176909	1.40655e-07	0.0000000000005676	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	245	0.245	5.57169e-08	5.57169e-05	0.000000000000174407	1.41287e-07	0.000000000000570371	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	246	0.246	5.50869e-08	5.50869e-05	0.000000000000171921	1.41917e-07	0.000000000000573137	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	247	0.247	5.44588e-08	5.44588e-05	0.000000000000169449	1.42544e-07	0.000000000000575893	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	248	0.248	5.38328e-08	5.38328e-05	0.000000000000166992	1.43168e-07	0.000000000000578638	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	249	0.249	5.32088e-08	5.32088e-05	0.00000000000016455	1.43791e-07	0.000000000000581379	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	250	0.25	5.25868e-08	5.25868e-05	0.000000000000162123	1.44412e-07	0.000000000000584109	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	251	0.251	5.1967e-08	5.1967e-05	0.000000000000159711	1.4503e-07	0.000000000000586834	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	252	0.252	5.13492e-08	5.13492e-05	0.000000000000157316	1.45646e-07	0.000000000000589549	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	253	0.253	5.07337e-08	5.07337e-05	0.000000000000154936	1.46261e-07	0.000000000000592259	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	254	0.254	5.01204e-08	5.01204e-05	0.000000000000152573	1.46872e-07	0.000000000000594959	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	255	0.255	4.95094e-08	4.95094e-05	0.000000000000150225	1.47481e-07	0.000000000000597649	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	256	0.256	4.89008e-08	4.89008e-05	0.000000000000147895	1.48088e-07	0.000000000000600328	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	257	0.257	4.82944e-08	4.82944e-05	0.000000000000145582	1.48693e-07	0.000000000000603003	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	258	0.258	4.76906e-08	4.76906e-05	0.000000000000143286	1.49295e-07	0.000000000000605667	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	259	0.259	4.70891e-08	4.70891e-05	0.000000000000141007	1.49896e-07	0.000000000000608326	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	260	0.26	4.64902e-08	4.64902e-05	0.000000000000138746	1.50494e-07	0.000000000000610975	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	261	0.261	4.58938e-08	4.58938e-05	0.000000000000136503	1.5109e-07	0.000000000000613614	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	262	0.262	4.52999e-08	4.52999e-05	0.000000000000134278	1.51683e-07	0.000000000000616243	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	263	0.263	4.47087e-08	4.47087e-05	0.000000000000132072	1.52274e-07	0.000000000000618867	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	264	0.264	4.41201e-08	4.41201e-05	0.000000000000129884	1.52863e-07	0.00000000000062148	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	265	0.265	4.35344e-08	4.35344e-05	0.000000000000127715	1.53449e-07	0.000000000000624084	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	266	0.266	4.29513e-08	4.29513e-05	0.000000000000125565	1.54033e-07	0.000000000000626677	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	267	0.267	4.23711e-08	4.23711e-05	0.000000000000123435	1.54615e-07	0.000000000000629265	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	268	0.268	4.17937e-08	4.17937e-05	0.000000000000121324	1.55195e-07	0.000000000000631844	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	269	0.269	4.12192e-08	4.12192e-05	0.000000000000119233	1.55772e-07	0.000000000000634412	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	270	0.27	4.06478e-08	4.06478e-05	0.000000000000117163	1.56346e-07	0.00000000000063697	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	271	0.271	4.00792e-08	4.00792e-05	0.000000000000115113	1.56919e-07	0.000000000000639523	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	272	0.272	3.95137e-08	3.95137e-05	0.000000000000113084	1.5749e-07	0.000000000000642065	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	273	0.273	3.89513e-08	3.89513e-05	0.000000000000111075	1.58058e-07	0.000000000000644598	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	274	0.274	3.83921e-08	3.83921e-05	0.000000000000109088	1.58623e-07	0.000000000000647121	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	275	0.275	3.7836e-08	3.7836e-05	0.000000000000107123	1.59187e-07	0.000000000000649638	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	276	0.276	3.72831e-08	3.72831e-05	0.000000000000105179	1.59747e-07	0.000000000000652141	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	277	0.277	3.67336e-08	3.67336e-05	0.000000000000103257	1.60306e-07	0.000000000000654638	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	278	0.278	3.61872e-08	3.61872e-05	0.000000000000101357	1.60862e-07	0.000000000000657125	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	279	0.279	3.56444e-08	3.56444e-05	0.0000000000000994801	1.61417e-07	0.000000000000659608	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	280	0.28	3.51049e-08	3.51049e-05	0.0000000000000976258	1.61968e-07	0.000000000000662075	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	281	0.281	3.4569e-08	3.4569e-05	0.0000000000000957949	1.62518e-07	0.000000000000664537	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	282	0.282	3.40366e-08	3.40366e-05	0.0000000000000939872	1.63065e-07	0.000000000000666989	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	283	0.283	3.35077e-08	3.35077e-05	0.0000000000000922028	1.6361e-07	0.000000000000669431	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	284	0.284	3.29824e-08	3.29824e-05	0.0000000000000904422	1.64153e-07	0.000000000000671868	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	285	0.285	3.24608e-08	3.24608e-05	0.000000000000088706	1.64694e-07	0.000000000000674294	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	286	0.286	3.1943e-08	3.1943e-05	0.0000000000000869944	1.65232e-07	0.000000000000676711	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	287	0.287	3.14289e-08	3.14289e-05	0.0000000000000853071	1.65768e-07	0.000000000000679118	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	288	0.288	3.09186e-08	3.09186e-05	0.0000000000000836445	1.66302e-07	0.000000000000681519	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	289	0.289	3.04122e-08	3.04122e-05	0.0000000000000820071	1.66833e-07	0.000000000000683906	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	290	0.29	2.99098e-08	2.99098e-05	0.0000000000000803953	1.67364e-07	0.000000000000686293	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	291	0.291	2.94114e-08	2.94114e-05	0.000000000000078809	1.67891e-07	0.000000000000688664	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	292	0.292	2.8917e-08	2.8917e-05	0.0000000000000772483	1.68416e-07	0.000000000000691031	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	293	0.293	2.84266e-08	2.84266e-05	0.0000000000000757134	1.6894e-07	0.000000000000693387	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	294	0.294	2.79403e-08	2.79403e-05	0.0000000000000742045	1.69461e-07	0.000000000000695738	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	295	0.295	2.74584e-08	2.74584e-05	0.0000000000000727225	1.69981e-07	0.00000000000069808	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	296	0.296	2.69806e-08	2.69806e-05	0.0000000000000712667	1.70497e-07	0.000000000000700411	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	297	0.297	2.65071e-08	2.65071e-05	0.0000000000000698377	1.71012e-07	0.000000000000702732	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	298	0.298	2.6038e-08	2.6038e-05	0.0000000000000684356	1.71526e-07	0.000000000000705053	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	299	0.299	2.55733e-08	2.55733e-05	0.0000000000000670606	1.72037e-07	0.00000000000070736	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	300	0.3	2.51131e-08	2.51131e-05	0.0000000000000657127	1.72546e-07	0.000000000000709661	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	301	0.301	2.46573e-08	2.46573e-05	0.0000000000000643918	1.73054e-07	0.000000000000711957	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	302	0.302	2.42062e-08	2.42062e-05	0.0000000000000630986	1.73559e-07	0.000000000000714243	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	303	0.303	2.37596e-08	2.37596e-05	0.0000000000000618326	1.74062e-07	0.000000000000716519	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	304	0.304	2.33178e-08	2.33178e-05	0.0000000000000605941	1.74564e-07	0.00000000000071879	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	305	0.305	2.28807e-08	2.28807e-05	0.0000000000000593831	1.75064e-07	0.000000000000721056	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	306	0.306	2.24483e-08	2.24483e-05	0.0000000000000581996	1.75563e-07	0.000000000000723312	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	307	0.307	2.20208e-08	2.20208e-05	0.0000000000000570435	1.76059e-07	0.000000000000725563	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	308	0.308	2.15983e-08	2.15983e-05	0.0000000000000559149	1.76554e-07	0.000000000000727809	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	309	0.309	2.11807e-08	2.11807e-05	0.0000000000000548136	1.77047e-07	0.000000000000730045	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	310	0.31	2.07681e-08	2.07681e-05	0.0000000000000537393	1.77539e-07	0.000000000000732276	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	311	0.311	2.03607e-08	2.03607e-05	0.0000000000000526924	1.78029e-07	0.000000000000734502	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	312	0.312	1.99583e-08	1.99583e-05	0.0000000000000516722	1.78517e-07	0.000000000000736718	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	313	0.313	1.95611e-08	1.95611e-05	0.0000000000000506786	1.79003e-07	0.000000000000738929	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	314	0.314	1.91691e-08	1.91691e-05	0.0000000000000497111	1.79489e-07	0.000000000000741134	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	315	0.315	1.87825e-08	1.87825e-05	0.0000000000000487699	1.79973e-07	0.000000000000743335	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	316	0.316	1.84014e-08	1.84014e-05	0.0000000000000478546	1.80455e-07	0.000000000000745531	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	317	0.317	1.80256e-08	1.80256e-05	0.0000000000000469643	1.80936e-07	0.000000000000747717	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	318	0.318	1.76553e-08	1.76553e-05	0.0000000000000460992	1.81416e-07	0.000000000000749903	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	319	0.319	1.72905e-08	1.72905e-05	0.0000000000000452582	1.81893e-07	0.000000000000752078	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	320	0.32	1.69314e-08	1.69314e-05	0.0000000000000444413	1.8237e-07	0.000000000000754249	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	321	0.321	1.65779e-08	1.65779e-05	0.0000000000000436476	1.82845e-07	0.000000000000756415	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	322	0.322	1.62302e-08	1.62302e-05	0.0000000000000428768	1.83318e-07	0.00000000000075857	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	323	0.323	1.58883e-08	1.58883e-05	0.0000000000000421281	1.8379e-07	0.000000000000760726	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	324	0.324	1.55523e-08	1.55523e-05	0.0000000000000414007	1.84261e-07	0.000000000000762871	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	325	0.325	1.52221e-08	1.52221e-05	0.0000000000000406939	1.8473e-07	0.000000000000765011	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	326	0.326	1.4898e-08	1.4898e-05	0.0000000000000400074	1.85198e-07	0.000000000000767147	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	327	0.327	1.45799e-08	1.45799e-05	0.0000000000000393398	1.85663e-07	0.000000000000769272	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	328	0.328	1.42679e-08	1.42679e-05	0.0000000000000386905	1.86127e-07	0.000000000000771387	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	329	0.329	1.3962e-08	1.3962e-05	0.0000000000000380587	1.86589e-07	0.000000000000773496	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	330	0.33	1.36624e-08	1.36624e-05	0.0000000000000374433	1.8705e-07	0.000000000000775601	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	331	0.331	1.33691e-08	1.33691e-05	0.0000000000000368439	1.87508e-07	0.00000000000077769	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	332	0.332	1.30822e-08	1.30822e-05	0.000000000000036259	1.87963e-07	0.00000000000077977	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	333	0.333	1.28017e-08	1.28017e-05	0.000000000000035688	1.88416e-07	0.000000000000781838	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	334	0.334	1.25276e-08	1.25276e-05	0.00000000000003513	1.88866e-07	0.000000000000783892	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	335	0.335	1.22602e-08	1.22602e-05	0.000000000000034584	1.89313e-07	0.000000000000785931	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	336	0.336	1.19993e-08	1.19993e-05	0.0000000000000340488	1.89757e-07	0.000000000000787953	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	337	0.337	1.17452e-08	1.17452e-05	0.000000000000033524	1.90196e-07	0.000000000000789956	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	338	0.338	1.14978e-08	1.14978e-05	0.0000000000000330082	1.90632e-07	0.000000000000791939	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	339	0.339	1.12572e-08	1.12572e-05	0.0000000000000325008	1.91063e-07	0.000000000000793901	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	340	0.34	1.10236e-08	1.10236e-05	0.0000000000000320009	1.9149e-07	0.000000000000795842	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	341	0.341	1.07968e-08	1.07968e-05	0.0000000000000315075	1.91911e-07	0.000000000000797754	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	342	0.342	1.05771e-08	1.05771e-05	0.0000000000000310199	1.92325e-07	0.000000000000799634	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	343	0.343	1.03645e-08	1.03645e-05	0.0000000000000305376	1.92734e-07	0.000000000000801483	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	344	0.344	1.0159e-08	1.0159e-05	0.0000000000000300598	1.93134e-07	0.000000000000803288	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	345	0.345	9.9608e-09	9.9608e-06	0.0000000000000295857	1.93522e-07	0.000000000000805022	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	346	0.346	9.76985e-09	9.76985e-06	0.000000000000029115	1.93888e-07	0.000000000000806614	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	347	0.347	9.58626e-09	9.58626e-06	0.0000000000000286472	1.94202e-07	0.000000000000807865	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	348	0.348	9.4101e-09	9.4101e-06	0.0000000000000281819	1.94379e-07	0.000000000000808303	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	349	0.349	9.24143e-09	9.24143e-06	0.0000000000000277189	1.94214e-07	0.000000000000807453	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	350	0.35	9.08031e-09	9.08031e-06	0.0000000000000272581	1.94232e-07	0.000000000000807457	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	351	0.351	8.92623e-09	8.92623e-06	0.0000000000000267995	3.41795e-08	0.00000000000010256	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	352	0.352	8.77378e-09	8.77378e-06	0.0000000000000263426	3.42161e-08	0.00000000000010267	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	353	0.353	8.6217e-09	8.6217e-06	0.0000000000000258869	3.42525e-08	0.000000000000102779	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	354	0.354	8.46999e-09	8.46999e-06	0.0000000000000254323	3.42889e-08	0.000000000000102889	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	355	0.355	8.31869e-09	8.31869e-06	0.000000000000024979	3.43252e-08	0.000000000000102998	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	356	0.356	8.1678e-09	8.1678e-06	0.0000000000000245268	3.43614e-08	0.000000000000103106	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	357	0.357	8.01737e-09	8.01737e-06	0.0000000000000240761	3.43977e-08	0.000000000000103215	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	358	0.358	7.8674e-09	7.8674e-06	0.0000000000000236268	3.44338e-08	0.000000000000103323	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	359	0.359	7.71792e-09	7.71792e-06	0.0000000000000231789	3.447e-08	0.000000000000103432	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	360	0.36	7.56896e-09	7.56896e-06	0.0000000000000227326	3.45061e-08	0.00000000000010354	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	361	0.361	7.42054e-09	7.42054e-06	0.000000000000022288	3.45422e-08	0.000000000000103649	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	362	0.362	7.27268e-09	7.27268e-06	0.000000000000021845	3.45782e-08	0.000000000000103757	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	363	0.363	7.12541e-09	7.12541e-06	0.0000000000000214038	3.46143e-08	0.000000000000103865	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	364	0.364	6.97876e-09	6.97876e-06	0.0000000000000209645	3.46504e-08	0.000000000000103973	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	365	0.365	6.83274e-09	6.83274e-06	0.000000000000020527	3.46865e-08	0.000000000000104082	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	366	0.366	6.68739e-09	6.68739e-06	0.0000000000000200916	3.47226e-08	0.00000000000010419	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	367	0.367	6.54272e-09	6.54272e-06	0.0000000000000196583	3.47587e-08	0.000000000000104298	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	368	0.368	6.39877e-09	6.39877e-06	0.0000000000000192271	3.47949e-08	0.000000000000104407	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	369	0.369	6.25557e-09	6.25557e-06	0.0000000000000187982	3.48311e-08	0.000000000000104516	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	370	0.37	6.11313e-09	6.11313e-06	0.0000000000000183716	3.48674e-08	0.000000000000104625	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	371	0.371	5.97149e-09	5.97149e-06	0.0000000000000179474	3.49037e-08	0.000000000000104734	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	372	0.372	5.83066e-09	5.83066e-06	0.0000000000000175256	3.49402e-08	0.000000000000104843	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	373	0.373	5.69069e-09	5.69069e-06	0.0000000000000171064	3.49766e-08	0.000000000000104952	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	374	0.374	5.5516e-09	5.5516e-06	0.0000000000000166899	3.50132e-08	0.000000000000105062	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	375	0.375	5.41342e-09	5.41342e-06	0.0000000000000162761	3.50499e-08	0.000000000000105172	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	376	0.376	5.27617e-09	5.27617e-06	0.0000000000000158651	3.50867e-08	0.000000000000105283	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	377	0.377	5.13988e-09	5.13988e-06	0.000000000000015457	3.51236e-08	0.000000000000105394	142.6836	Ru	IAEA LiveChart bin_beta Betashape
Tc-99m	beta-	378	0.378	5.00458e-09	5.00458e-06	0.0000000000000150519	3.51606e-08	0.000000000000105505	142.6836	Ru	IAEA LiveChart bin_beta Betashape
